side,q_a_command_rad,q_b_command_rad,wheel_hx_m,wheel_hz_m,other_wheel_hx_m,other_wheel_hz_m,gas_slide_q_m,max_abs_qvel,max_abs_equality_residual_m,q_link_005_joint_rad,q_link_006_joint_rad,q_link_007_joint_rad,q_link_008_joint_rad,q_link_009_joint_rad,q_link_011_joint_rad,q_link_013_joint_rad,q_link_004_joint_rad,q_link_017_joint_rad,q_link_019_joint_rad,q_link_021_joint_rad,q_link_020_joint_rad,q_link_022_joint_rad,q_link_024_joint_rad,q_link_016_joint_rad,q_link_018_joint_rad
right,-0.16620000000000001,-0.22809999999999997,0.0032415025369388,-0.104699831517361,1.47433675137684e-09,-0.134300207627801,-0.0184995865314393,9.63945540718623e-07,1.19238059703708e-09,,,,,,,,,0.496947733101943,-0.496947744654886,2.00875821067783e-13,0.496947748680444,0.0367225598376212,5.35701063333355e-10,-0.496947728362817,5.76268530565247e-09
right,-0.16620000000000001,-0.19965,0.00178618749112111,-0.1067870304209,1.47433675137684e-09,-0.134300207627801,-0.0180243933029376,9.80099398198962e-07,1.19238059703708e-09,,,,,,,,,0.477671125504637,-0.477671137243704,2.04779465576369e-13,0.477671141002243,0.036491924172338,5.32985906954435e-10,-0.477671120746248,5.53336544646099e-09
right,-0.16620000000000001,-0.1712,0.000272186232557715,-0.108871049007475,1.47433675137684e-09,-0.134300207627801,-0.0175437683026218,9.95479722488098e-07,1.19238059703708e-09,,,,,,,,,0.458156314275291,-0.458156326200972,2.08642586733953e-13,0.458156329697512,0.0361441993340397,5.28319377754836e-10,-0.458156309496506,5.30219192351411e-09
right,-0.16620000000000001,-0.14275,-0.00130093298002093,-0.110949389537999,1.47433675137684e-09,-0.134300207627801,-0.0170580507361057,1.0099368238856e-06,1.19238059703708e-09,,,,,,,,,0.438409255402167,-0.438409267514995,2.12442290945962e-13,0.438409270754645,0.0356775659569224,5.21693142442252e-10,-0.438409250601842,5.06929075106187e-09
right,-0.16620000000000001,-0.11429999999999998,-0.00293350682746665,-0.113019527267175,1.47433675137684e-09,-0.134300207627801,-0.0165675897743024,1.02331448959508e-06,1.19238059703708e-09,,,,,,,,,0.418435961458307,-0.418435973758867,2.16136571513419e-13,0.418435976746824,0.0350904376760874,5.13103164906654e-10,-0.41843595663529,4.83478858345957e-09
right,-0.16620000000000001,-0.08584999999999998,-0.00462577587726303,-0.115078916889891,1.47433675137684e-09,-0.134300207627801,-0.0160727434192004,1.03545043199011e-06,1.19238059703708e-09,,,,,,,,,0.398242478331394,-0.398242490820328,2.1969621914308e-13,0.398242493561872,0.0343814596643722,5.02549549707368e-10,-0.398242473484518,4.5988122922227e-09
right,-0.16620000000000001,-0.05740000000000001,-0.00637788389580302,-0.117124998807417,1.47433675137684e-09,-0.134300207627801,-0.0155738773869222,1.04617675885506e-06,1.19238059703708e-09,,,,,,,,,0.377834863517349,-0.377834876195365,2.23084942186531e-13,0.377834878695855,0.0335495057802642,4.90036362319902e-10,-0.377834858645429,4.36148855956266e-09
right,-0.16620000000000001,-0.028949999999999976,-0.00818987750494557,-0.119155205188142,1.47433675137684e-09,-0.134300207627801,-0.0150713640159116,1.05532044194322e-06,1.19238059703708e-09,,,,,,,,,0.357219166042912,-0.357219178910794,2.2626735351432e-13,0.357219181175667,0.0325936744589737,4.75571431057037e-10,-0.357219161144746,4.12294351425797e-09
right,-0.16620000000000001,-0.0005000000000000004,-0.0100617061605958,-0.121166965802922,1.47433675137684e-09,-0.134300207627801,-0.0145655812069938,1.06270382889432e-06,1.19238059703708e-09,,,,,,,,,0.336401408052688,-0.336401421111303,2.29205753414507e-13,0.336401423146073,0.0315132834840221,4.59166137491671e-10,-0.33640140312705,3.88330244023908e-09
right,-0.16620000000000001,0.027949999999999975,-0.0119932224302885,-0.123157713620047,1.47433675137684e-09,-0.134300207627801,-0.0140569114009666,1.0681451460073e-06,1.19238059703708e-09,,,,,,,,,0.315387568069491,-0.315387581319796,2.31862094662416e-13,0.315387583130052,0.0303078637788545,4.40835193013854e-10,-0.315387563115128,3.64268951110708e-09
right,-0.16620000000000001,0.056400000000000006,-0.0139841825464594,-0.125124890149388,1.47433675137684e-09,-0.134300207627801,-0.0135457405983281,1.07145900269998e-06,1.19238059703708e-09,,,,,,,,,0.294183565913517,-0.294183579356574,2.34196779051648e-13,0.294183580947978,0.0289771523573569,4.20596409420421e-10,-0.294183560929145,3.40122758100544e-09
right,-0.16620000000000001,0.08484999999999998,-0.0160342472122058,-0.127065950529292,1.47433675137684e-09,-0.134300207627801,-0.0130324574247499,1.07245691065328e-06,1.19238059703708e-09,,,,,,,,,0.272795249245955,-0.272795262882938,2.36171957753735e-13,0.272795264261231,0.0275210845691392,3.98470464104773e-10,-0.272795244230257,3.1590380413276e-09
right,-0.16620000000000001,0.11330000000000001,-0.0181429826367987,-0.128978368353394,1.47433675137684e-09,-0.134300207627801,-0.0125174522449771,1.07094778726064e-06,1.19238059703708e-09,,,,,,,,,0.251228381686031,-0.251228395518235,2.37746681353848e-13,0.251228396689236,0.0259397857704191,3.74480663364517e-10,-0.251228376637648,2.9162406784656e-09
right,-0.16620000000000001,0.14175000000000004,-0.020309861778944,-0.130859640237543,1.47433675137684e-09,-0.134300207627801,-0.012001116326984,1.06673843818065e-06,1.19238059703708e-09,,,,,,,,,0.229488632437047,-0.229488646465904,2.38877281401152e-13,0.22948864743551,0.0242335625447225,3.4865270650713e-10,-0.229488627354577,2.67295363268817e-09
right,-0.16620000000000001,0.17019999999999996,-0.0225342657767553,-0.132707290129673,1.47433675137684e-09,-0.134300207627801,-0.0114838410574503,1.05963405976866e-06,1.19389731434438e-09,,,,,,,,,0.207581567346555,-0.207581581573642,2.39525698297517e-13,0.207581582347836,0.022402893589744,3.2101445181276e-10,-0.207581562228546,2.42929334127356e-09
right,-0.16620000000000001,0.19864999999999994,-0.024815485544516,-0.134518873367564,1.47433675137684e-09,-0.134300207627801,-0.0109660172089393,1.04943871068522e-06,1.20468957032216e-09,,,,,,,,,0.185512641318083,-0.185512655745136,2.39648003674102e-13,0.185512656329991,0.0204484203779671,2.9159568859175e-10,-0.185512636163029,2.18537457446461e-09
right,-0.16620000000000001,0.22710000000000002,-0.0271527235175498,-0.136291980491171,1.47433675137684e-09,-0.134300207627801,-0.0104480342585684,1.03595575828926e-06,1.21548518472459e-09,,,,,,,,,0.16328719198657,-0.163287206615501,2.392040112598e-13,0.163287207017181,0.0183709376893091,2.60427912998978e-10,-0.163287186792901,1.9413104437989e-09
right,-0.16620000000000001,0.25555,-0.0295450955278217,-0.13802424081754,1.47433675137684e-09,-0.134300207627801,-0.00993027975745353,1.01898833932246e-06,1.226276025168e-09,,,,,,,,,0.140910434566571,-0.14091044939948,2.38150787778497e-13,0.140910449624253,0.0161713841044302,2.27544114166911e-10,-0.140910429332653,1.69721251683232e-09
right,-0.16620000000000001,0.284,-0.0319916327942356,-0.139713325787318,1.47433675137684e-09,-0.134300207627801,-0.00941313874977986,9.98339801836498e-07,1.23705407029107e-09,,,,,,,,,0.11838745778104,-0.118387472820232,2.3644607759761e-13,0.118387472874472,0.013850832537652,1.92978567591457e-10,-0.11838745250516,1.45319090194118e-09
right,-0.1385,-0.285,0.00751337568888997,-0.102388070480076,1.47433675137684e-09,-0.134300207627801,-0.0189813145254525,8.4597159468242e-07,1.19238059703708e-09,,,,,,,,,0.516478653889941,-0.5164786652553,1.77860219297067e-13,0.516478669566129,0.0368396701777504,5.36978756416418e-10,-0.516478649165323,5.99741458676108e-09
right,-0.1385,-0.25655,0.00617610960826176,-0.104513824404309,1.47433675137684e-09,-0.134300207627801,-0.0185120373532068,8.58644703057494e-07,1.19238059703708e-09,,,,,,,,,0.497452638179991,-0.497452649731105,1.8059118776051e-13,0.497452653770493,0.0367270741556529,5.36286770713715e-10,-0.49745263343691,5.76909184016769e-09
right,-0.1385,-0.22809999999999997,0.00478070203468836,-0.10664053727033,1.47433675137684e-09,-0.134300207627801,-0.0180369918235128,8.70525062635972e-07,1.19238059703708e-09,,,,,,,,,0.478182390671612,-0.478182402408945,1.83278936719033e-13,0.478182406181856,0.0364994985289798,5.33657849373599e-10,-0.478182385908912,5.53877456752956e-09
right,-0.1385,-0.19965,0.00332655714041482,-0.108765761480436,1.47433675137684e-09,-0.134300207627801,-0.0175565057258198,8.81468669160083e-07,1.19238059703708e-09,,,,,,,,,0.458673783542147,-0.458673795466201,1.85894636332295e-13,0.458673798977698,0.036154884854773,5.29079127978188e-10,-0.458673778758667,5.30658549921403e-09
right,-0.1385,-0.1712,0.00181317170621488,-0.11088701308058,1.47433675137684e-09,-0.134300207627801,-0.0170709179875907,8.91324860784271e-07,1.19238059703708e-09,,,,,,,,,0.438932770960538,-0.438932783071859,1.8840503376335e-13,0.438932786327099,0.0356914076190937,5.22542174172169e-10,-0.438932766155105,5.07264855030746e-09
right,-0.1385,-0.14275,0.000240136751208374,-0.113001778316907,1.47433675137684e-09,-0.134300207627801,-0.0165805775316396,8.99936716077555e-07,1.19238059703708e-09,,,,,,,,,0.418965364314247,-0.418965376613434,1.90779684028235e-13,0.418965379617661,0.0351074743275373,5.14042856496239e-10,-0.418965359485674,4.83708822964314e-09
right,-0.1385,-0.11429999999999998,-0.00139286122603788,-0.115107520054598,1.47433675137684e-09,-0.134300207627801,-0.0160858421415678,9.07141494095013e-07,1.19238059703708e-09,,,,,,,,,0.398777608899061,-0.398777621386772,1.92983425923943e-13,0.398777624145317,0.0344017240803896,5.03581186146755e-10,-0.398777604046149,4.60002927406538e-09
right,-0.1385,-0.08584999999999998,-0.00308603937699728,-0.11720168402745,1.47433675137684e-09,-0.134300207627801,-0.0155870773442616,9.1277107068606e-07,1.19238059703708e-09,,,,,,,,,0.378375562170494,-0.378375574847456,1.94984362680928e-13,0.37837557736573,0.0335730247554898,4.91161139408811e-10,-0.378375557292022,4.36159621502445e-09
right,-0.1385,-0.05740000000000001,-0.00483951798306166,-0.11928170489223,1.47433675137684e-09,-0.134300207627801,-0.0150846553173253,9.16652442430125e-07,1.19238059703708e-09,,,,,,,,,0.357765273622842,-0.357765286489856,1.96743057212153e-13,0.357765288773352,0.0326204689306873,4.76790460231253e-10,-0.357765268717568,4.12191301505745e-09
right,-0.1385,-0.028949999999999976,-0.00665332026414898,-0.121345012067108,1.47433675137684e-09,-0.134300207627801,-0.0145789538282242,9.1860820194289e-07,1.19238059703708e-09,,,,,,,,,0.336952766332124,-0.336952779390081,1.9822360986114e-13,0.336952781444368,0.0315433686831513,4.60480449925175e-10,-0.336952761398781,3.88110278404288e-09
right,-0.1385,-0.0005000000000000004,-0.00852737249345956,-0.123389035338455,1.47433675137684e-09,-0.134300207627801,-0.0140703552108222,9.18457029915282e-07,1.19238059703708e-09,,,,,,,,,0.315944020172406,-0.315944033422289,1.99388904815842e-13,0.315944035253014,0.0303412494050252,4.42245744640863e-10,-0.315944015209698,3.63928749399104e-09
right,-0.1385,0.027949999999999975,-0.0104615043953704,-0.125411210224769,1.47433675137684e-09,-0.134300207627801,-0.0135592453839488,9.16014199009457e-07,1.19238059703708e-09,,,,,,,,,0.294744956691607,-0.294744970134505,2.00199809599846e-13,0.294744971747393,0.0290138427743541,4.22104085636259e-10,-0.294744951698203,3.39658776775827e-09
right,-0.1385,0.056400000000000006,-0.0124554498034498,-0.127408983090595,1.47433675137684e-09,-0.134300207627801,-0.0130460129156274,9.11092090637427e-07,1.19238059703708e-09,,,,,,,,,0.273361425612873,-0.273361439249988,2.00616756474082e-13,0.273361440650842,0.0275610790172504,4.00076085116952e-10,-0.273361420587405,3.15312272835784e-09
right,-0.1385,0.08484999999999998,-0.0145088475559285,-0.129379816006868,1.47433675137684e-09,-0.134300207627801,-0.0125310481356721,9.03500658254673e-07,1.19238059703708e-09,,,,,,,,,0.251799192910913,-0.251799206743578,2.0060131945867e-13,0.251799207938281,0.0259830785922944,3.76184989240608e-10,-0.251799187851972,2.90900984783345e-09
right,-0.1385,0.11330000000000001,-0.0166212426066087,-0.131321191357196,1.47433675137684e-09,-0.134300207627801,-0.0120147422985016,8.93047951945502e-07,1.19238059703708e-09,,,,,,,,,0.230063930399187,-0.230063944428869,2.00112500328312e-13,0.230063945423387,0.0242801434215691,3.50456442018657e-10,-0.230063925305316,2.66436488479574e-09
right,-0.1385,0.14175000000000004,-0.0187920873300741,-0.133230616192279,1.47433675137684e-09,-0.134300207627801,-0.0114974867972551,8.79540559671296e-07,1.19361291683884e-09,,,,,,,,,0.208161206753299,-0.208161220981616,1.99106592968077e-13,0.208161221782003,0.0224527477849008,3.22918251804891e-10,-0.208161201622985,2.4193018470839e-09
right,-0.1385,0.17019999999999996,-0.0210207430011238,-0.135105626336779,1.47433675137684e-09,-0.134300207627801,-0.0109796724296076,8.62784109745846e-07,1.20440499240537e-09,,,,,,,,,0.186096479888204,-0.18609649431694,1.97546900452263e-13,0.186096494929338,0.0205015289851373,2.9360016214977e-10,-0.186096474719879,2.17393298025793e-09
right,-0.1385,0.19864999999999994,-0.0233064814295343,-0.136943790254789,1.47433675137684e-09,-0.134300207627801,-0.0104616887150903,8.42583685352756e-07,1.2152006068078e-09,,,,,,,,,0.16387509060149,-0.163875105232607,1.95388421346866e-13,0.163875105663258,0.0184272778829873,2.62533629040045e-10,-0.163875085393519,1.92836881088989e-09
right,-0.1385,0.22710000000000002,-0.0256484867325263,-0.138742712681373,1.47433675137684e-09,-0.134300207627801,-0.00994392326320963,8.1874429627407e-07,1.22599166929582e-09,,,,,,,,,0.141502257391846,-0.141502272227499,1.92592079326076e-13,0.141502272482748,0.0162309293903085,2.297516053128e-10,-0.141502252142521,1.68271819868413e-09
right,-0.1385,0.25555,-0.0280458572286211,-0.140500038028739,1.47433675137684e-09,-0.134300207627801,-0.00942676119122794,7.91071306931539e-07,1.23677015850809e-09,,,,,,,,,0.118983072360541,-0.118983087403099,1.8911548414672e-13,0.118983087489401,0.0139135530010502,1.95288335186642e-10,-0.118983067068078,1.43708845874868e-09
right,-0.1385,0.284,-0.0304976074378931,-0.142213453576292,1.47433675137684e-09,-0.134300207627801,-0.00891058459011742,7.59370877625374e-07,1.24752810859441e-09,,,,,,,,,0.0963224981040521,-0.096322513356111,1.84917073726253e-13,0.0963225132800435,0.0114763434294817,1.59179155082145e-10,-0.0963224927665785,1.19158544980296e-09
right,-0.11080000000000001,-0.285,0.00910283219692864,-0.104245635659338,1.47433675137684e-09,-0.134300207627801,-0.0185244841631077,7.54175856751027e-07,1.19238059703708e-09,,,,,,,,,0.497957373423866,-0.49795738497313,1.61180157865276e-13,0.497957389026277,0.0367315085501836,5.36670419667906e-10,-0.497957368676875,5.77824545272626e-09
right,-0.11080000000000001,-0.25655,0.00776840266850573,-0.106410143728368,1.47433675137684e-09,-0.134300207627801,-0.018049586559941,7.61821685468515e-07,1.19238059703708e-09,,,,,,,,,0.478693490080604,-0.47869350181618,1.62660447883733e-13,0.478693505603386,0.0365069915306441,5.34126517629582e-10,-0.478693485313643,5.54694514484214e-09
right,-0.11080000000000001,-0.22809999999999997,0.00637523344355988,-0.108574855116576,1.47433675137684e-09,-0.134300207627801,-0.017569239600326,7.68368663861635e-07,1.19238059703708e-09,,,,,,,,,0.459191091183836,-0.459191103106239,1.64033943209872e-13,0.459191106632609,0.0361654877509431,5.29634370321517e-10,-0.459191086395714,5.31375616579437e-09
right,-0.11080000000000001,-0.19965,0.00492275026040016,-0.110737301701816,1.47433675137684e-09,-0.134300207627801,-0.0170837819327805,7.73665157267669e-07,1.19238059703708e-09,,,,,,,,,0.439456129065958,-0.439456141175746,1.65268711958522e-13,0.439456144446483,0.0357051655490601,5.23185446812189e-10,-0.439456124255474,5.07880030417219e-09
right,-0.11080000000000001,-0.1712,0.00341047219155485,-0.112894982793399,1.47433675137684e-09,-0.134300207627801,-0.0165935622312306,7.77553508433412e-07,1.19238059703708e-09,,,,,,,,,0.419494613912644,-0.419494626210429,1.66332826459643e-13,0.419494629230827,0.0351244263000835,5.14775519918959e-10,-0.419494609078579,4.84220000316414e-09
right,-0.11080000000000001,-0.14275,0.00183801307230821,-0.115045371517877,1.47433675137684e-09,-0.134300207627801,-0.0160989380601138,7.79870493606077e-07,1.19238059703708e-09,,,,,,,,,0.399312590412669,-0.399312602899127,1.67191918824692e-13,0.399312605674564,0.0344219030297799,5.04404508907321e-10,-0.399312585553789,4.60407788613083e-09
right,-0.11080000000000001,-0.11429999999999998,0.000205082553618548,-0.117185921046673,1.47433675137684e-09,-0.134300207627801,-0.0156002747563208,7.80447752626778e-07,1.19238059703708e-09,,,,,,,,,0.378916115967153,-0.378916128643026,1.67810768795666e-13,0.378916131178967,0.0335964576324962,4.92076301433297e-10,-0.378916111082201,4.36455636536518e-09
right,-0.11080000000000001,-0.08584999999999998,-0.00148851320116539,-0.11931407063889,1.47433675137684e-09,-0.134300207627801,-0.0150979443358793,7.7911226582894e-07,1.19238059703708e-09,,,,,,,,,0.35831124052512,-0.358311253391231,1.68153723895276e-13,0.358311255693223,0.0326471768250956,4.77798557106485e-10,-0.358311235612816,4.12375728284816e-09
right,-0.11080000000000001,-0.05740000000000001,-0.00324287115474205,-0.121427251477885,1.47433675137684e-09,-0.134300207627801,-0.0145923244321832,7.75686828027267e-07,1.19238059703708e-09,,,,,,,,,0.337503988082345,-0.337504001139605,1.68187231432665e-13,0.337504003213273,0.0315733669740875,4.61582497744356e-10,-0.337503983141381,3.88180159726013e-09
right,-0.11080000000000001,-0.028949999999999976,-0.00505799134733489,-0.123522892285142,1.47433675137684e-09,-0.134300207627801,-0.0140837972714813,7.69990551488863e-07,1.19238059703708e-09,,,,,,,,,0.316500339853639,-0.316500353103058,1.67870486784369e-13,0.316500354954107,0.0303745479354195,4.43442684469894e-10,-0.316500334882677,3.63880913499857e-09
right,-0.11080000000000001,-0.0005000000000000004,-0.0069337771385272,-0.125598424699478,1.47433675137684e-09,-0.134300207627801,-0.0135727486902838,7.61839345310936e-07,1.19238059703708e-09,,,,,,,,,0.295306219105269,-0.295306232547961,1.67166279273311e-13,0.295306234182176,0.0290504460459085,4.23396789185531e-10,-0.295306214102931,3.39489833480942e-09
right,-0.11080000000000001,0.027949999999999975,-0.00887003571664201,-0.127651288413688,1.47433675137684e-09,-0.134300207627801,-0.01305956719835,7.51046406217945e-07,1.19238059703708e-09,,,,,,,,,0.273927477614057,-0.273927491251256,1.66035588504795e-13,0.273927492674503,0.027600986402383,4.01465359048156e-10,-0.273927472578928,3.15018609944206e-09
right,-0.11080000000000001,0.056400000000000006,-0.0108664788530985,-0.129678936064356,1.47433675137684e-09,-0.134300207627801,-0.0125446430899814,7.37422713082517e-07,1.19238059703708e-09,,,,,,,,,0.252369883702971,-0.252369897536041,1.64438015872968e-13,0.252369898754268,0.0260262845596835,3.77671580794445e-10,-0.252369878633588,2.90478765558676e-09
