side,target_rotation_rad,target_shape_rad,q_a_command_rad,q_b_command_rad,actual_rotation_rad,actual_shape_rad,rotation_tracking_error_rad,shape_tracking_error_rad,wheel_hx_m,wheel_hz_m,wheel_radius_m,wheel_angle_rad,other_wheel_hx_m,other_wheel_hz_m,gas_slide_q_m,max_abs_nonwheel_qvel,max_abs_equality_residual_m,q_link_005_joint_rad,q_link_006_joint_rad,q_link_007_joint_rad,q_link_008_joint_rad,q_link_009_joint_rad,q_link_011_joint_rad,q_link_013_joint_rad,q_link_004_joint_rad,q_link_017_joint_rad,q_link_019_joint_rad,q_link_021_joint_rad,q_link_020_joint_rad,q_link_022_joint_rad,q_link_024_joint_rad,q_link_016_joint_rad,q_link_018_joint_rad
right,0.7853981633974478,0.14012500000000006,0.9255231633974479,-0.6452731633974478,0.7853981633876305,0.14012499837939352,1.1195628313309669e-08,-1.6206065378554513e-09,0.110073907977378,-0.110073905512685,0.15566801178221487,0.7853981745930761,1.47433676525463e-09,-0.134300207627801,-0.00649059489269409,1.22746833289693e-08,1.2979645552802e-09,,,,,,,,,-0.0127836875420935,0.0127836712220674,1.55522905300057e-13,-0.0127836718860616,-0.00165221061372971,-1.01563632402037e-10,0.0127836931808398,6.19214108970105e-10
right,1.0471975511965974,0.14012500000000006,1.1873225511965975,-0.9070725511965974,1.04719755117855,0.14012499858965005,1.118677728229045e-08,-1.4103500034501337e-09,0.134812453658428,-0.0778340043989849,0.1556680118142035,1.0471975623833747,1.47433676525463e-09,-0.134300207627801,-0.00649059488521219,1.06765380451534e-08,1.2979645552802e-09,,,,,,,,,-0.0127836878874801,0.0127836715675278,2.68124752053955e-13,-0.0127836722316547,-0.00165221065877898,-1.52780694563735e-10,0.0127836935260567,1.16048635828656e-09
right,1.3089969389957474,0.14012500000000006,1.4491219389957475,-1.1688719389957474,1.3089969389691851,0.14012499885136498,1.1177495373715374e-08,-1.14863507594265e-09,0.150363753427215,-0.0402898445003764,0.15566801185402485,1.3089969501732428,1.47433676525463e-09,-0.134300207627801,-0.00649059487589796,8.69856416888691e-09,1.2979645552802e-09,,,,,,,,,-0.0127836883174624,0.0127836719975983,4.12297471826492e-13,-0.0127836726618843,-0.00165221071486015,-2.17625106053412e-10,0.0127836939558267,1.85341240976917e-09
right,1.5707963267948966,0.14012500000000006,1.7109213267948966,-1.4306713267948965,1.57079632675956,0.14012499916552001,1.1167754054852708e-08,-8.344800406234754e-10,0.155668011901835,1.73846205657803e-09,0.155668011901835,1.5707963379626506,1.47433676525463e-09,-0.134300207627801,-0.006490594864715,6.33104749841861e-09,1.29796456915798e-09,,,,,,,,,-0.0127836888337177,0.0127836725139579,5.87905867519104e-13,-0.0127836731784318,-0.00165221078219279,-2.96340380787753e-10,0.0127836944718164,2.69927951935566e-09
right,1.8325957145940457,0.14012500000000006,1.9727207145940457,-1.6924707145940456,1.83259571454967,0.14012499953322,1.1157539114847737e-08,-4.66780059049654e-10,0.150363752627582,0.0402898478856158,0.1556680119578031,1.8325957257515848,1.47433676525463e-09,-0.134300207627801,-0.0064905948516233,3.56639426487166e-09,1.29796456915798e-09,,,,,,,,,-0.0127836894380921,0.012783673118453,7.94796607585943e-13,-0.0127836737831446,-0.00165221086101742,-3.89202982255928e-10,0.0127836950758688,3.69965591705278e-09
right,2.0943951023931957,0.14012500000000006,2.234520102393196,-1.9542701023931957,2.094395102339535,0.140124999955615,1.1146862988198336e-08,-4.438505118997682e-11,0.13481245210016,0.0778340075137889,0.1556680120221058,2.0943951135400587,1.47433676525463e-09,-0.134300207627801,-0.00649059483658166,5.51703047621641e-10,1.29796456915798e-09,,,,,,,,,-0.0127836901324942,0.0127836738129906,1.03275658533962e-12,-0.012783674477926,-0.00165221095158214,-4.96522849008383e-10,0.0127836957698916,4.85641639158831e-09
right,2.356194490192345,0.14012500000000006,2.496319490192345,-2.2160694901923446,2.356194490129155,0.140125000434145,1.1135668387396436e-08,4.341449422184951e-10,0.110073905740435,0.110073908191928,0.1556680120949682,2.3561945013280132,1.47433676525463e-09,-0.134300207627801,-0.00649059481953726,3.2093501222757e-09,1.29796458303577e-09,,,,,,,,,-0.0127836909193541,0.0127836746000051,1.30145981410445e-12,-0.0127836752652176,-0.00165221105420589,-6.18630082816772e-10,0.0127836965563016,6.17146587376223e-09
right,2.617993877991494,0.14012500000000006,2.7581188779914942,-2.4778688779914937,2.6179938779184946,0.140125000970855,1.1123883592034645e-08,9.708549519871212e-10,0.0778340045887167,0.134812453967472,0.15566801217670934,2.6179938891153776,1.47433676525463e-09,-0.134300207627801,-0.00649059480041605,7.23640000196949e-09,1.2979645552802e-09,,,,,,,,,-0.0127836918020738,0.0127836754829041,1.60045093036105e-12,-0.0127836761484367,-0.00165221116933508,-7.55884306082608e-10,0.0127836974384858,7.64666118244841e-09
right,2.879793265790643,0.14012500000000006,3.0199182657906434,-2.739668265790643,2.87979326570763,0.14012500156702012,1.1111556563747627e-08,1.5670200692596836e-09,0.0402898446173126,0.150363753823967,0.15566801226752316,2.8797932769021997,1.47433676525463e-09,-0.134300207627801,-0.0064905947791717,1.17007847329352e-08,1.29796456915798e-09,,,,,,,,,-0.0127836927828151,0.0127836764638425,1.9291379290297e-12,-0.012783677129726,-0.00165221129724764,-9.08686901105348e-10,0.0127836984186102,9.28441782580057e-09
right,3.141592653589793,0.14012500000000006,3.2817176535897934,-3.001467653589793,3.1415926534963647,0.14012500222510504,1.1098487707320308e-08,2.22510498915085e-09,-1.7276795196269e-09,0.155668012367788,0.155668012367788,-3.1415926424913057,1.47433676525463e-09,-0.134300207627801,-0.00649059475571712,1.66419788588535e-08,1.29796456915798e-09,,,,,,,,,-0.0127836938655383,0.0127836775468026,2.28683517863602e-12,-0.0127836782131056,-0.00165221143847148,-1.07744612372857e-09,0.0127836995006123,1.10866546035325e-08
right,-3.141592653589793,0.16820000000000007,-2.973392653589793,3.3097926535897932,-3.141592653522645,0.16820000116821499,1.108965852480992e-08,1.168214913693788e-09,-1.77290624528426e-09,0.159870225929879,0.159870225929879,-3.1415926425001346,1.47433676525463e-09,-0.134300207627801,-0.00550049249227624,8.80497233254487e-09,1.31859989593863e-09,,,,,,,,,-0.0590391238805644,0.0590391071071119,2.19494609109908e-12,-0.0590391080209444,-0.0078680588892748,-9.63564879345756e-10,0.0590391296241149,1.00083527561963e-08
right,-2.8797932657906435,0.16820000000000007,-2.7115932657906434,3.0479932657906437,-2.87979326572522,0.1682000005114499,1.1090009355285702e-08,5.11449826934296e-10,-0.0413774609024174,0.154422779525816,0.15987022583085903,-2.879793254700634,1.47433676525463e-09,-0.134300207627801,-0.00550049251535125,3.81910737098597e-09,1.31859988206084e-09,,,,,,,,,-0.0590391227907504,0.0590391060170221,1.85016405341418e-12,-0.0590391069303705,-0.00786805873845621,-8.22291592937362e-10,0.0590391285349847,8.2698919402146e-09
right,-2.6179938779914944,0.16820000000000007,-2.4497938779914943,2.7861938779914945,-2.6179938779283303,0.1681999999242001,1.1089603013658689e-08,-7.579997740592148e-11,-0.0799351144065339,0.138451675915153,0.15987022574231957,-2.6179938669018914,1.47433676525463e-09,-0.134300207627801,-0.00550049253598422,6.55999439895376e-10,1.31859989593863e-09,,,,,,,,,-0.0590391218162643,0.059039105042292,1.53297864215173e-12,-0.0590391059552119,-0.00786805860359921,-6.94145735645724e-10,0.0590391275611099,6.69205162790781e-09
right,-2.356194490192345,0.16820000000000007,-2.1879944901923447,2.524394490192345,-2.356194490131945,0.16819999940338515,1.1088481688403817e-08,-5.966149241309893e-10,-0.113045321930194,0.113045319423192,0.1598702256637949,-2.356194479103863,1.47433676525463e-09,-0.134300207627801,-0.00550049255428328,4.60709757081376e-09,1.31859986818306e-09,,,,,,,,,-0.0590391209520087,0.0590391041778204,1.24419931245135e-12,-0.0590391050903605,-0.00786805848399705,-5.78997397864918e-10,0.0590391266973966,5.27310869949028e-09
right,-2.0943951023931957,0.16820000000000007,-1.9261951023931956,2.262595102393196,-2.094395102336025,0.1681999989468651,1.1086680018479456e-08,-1.0531349681208724e-09,-0.138451677560204,0.0799351112625132,0.15987022559496517,-2.0943950913065157,1.47433676525463e-09,-0.134300207627801,-0.0055004925703233,8.07046013278031e-09,1.31859984042748e-09,,,,,,,,,-0.0590391201944461,0.0590391034200683,9.84499302460044e-13,-0.0590391043322753,-0.00786805837915997,-4.76730318813889e-10,0.0590391259403101,4.01097328039408e-09
right,-1.832595714594046,0.16820000000000007,-1.6643957145940458,2.000795714594046,-1.8325957145405551,0.16819999855288492,1.1084215545409393e-08,-1.4471151499328982e-09,-0.154422780158096,0.0413774574017839,0.15987022553556396,-1.8325957035098304,1.47433676525463e-09,-0.134300207627801,-0.00550049258416593,1.10592184935418e-08,1.31859985430527e-09,,,,,,,,,-0.0590391195406661,0.0590391027661248,7.54570246043733e-13,-0.059039103678044,-0.00786805828868497,-3.87251072958952e-10,0.0590391252869411,2.90369486202312e-09
right,-1.5707963267948966,0.16820000000000007,-1.4025963267948964,1.7389963267948967,-1.57079632674552,0.16819999821981002,1.1081119577482923e-08,-1.7801900509262225e-09,-0.159870225485346,-1.77154108967389e-09,0.159870225485346,-1.570796315713777,1.47433676525463e-09,-0.134300207627801,-0.00550049259586853,1.35856306971209e-08,1.31859990981642e-09,,,,,,,,,-0.0590391189879591,0.0590391022132794,5.5479314624604e-13,-0.0590391031249544,-0.00786805821219712,-3.10493111167375e-10,0.0590391247345803,1.94960279641887e-09
right,-1.3089969389957472,0.16820000000000007,-1.140796938995747,1.4771969389957473,-1.3089969389508949,0.16819999794614493,1.1077408323956206e-08,-2.0538551415150152e-09,-0.154422779152744,-0.0413774608003674,0.15987022544408663,-1.3089969279183389,1.47433676525463e-09,-0.134300207627801,-0.00550049260548357,1.56609687370726e-08,1.31859986818306e-09,,,,,,,,,-0.0590391185338461,0.059039101759053,3.85572060585598e-13,-0.0590391026705276,-0.00786805814935369,-2.46418222612193e-10,0.0590391242807509,1.14734909427033e-09
right,-1.0471975511965979,0.16820000000000007,-0.8789975511965977,1.215397551196598,-1.0471975511566645,0.16819999773041555,1.1073106431780388e-08,-2.2695845203202225e-09,-0.138451675630028,-0.0799351142388716,0.15987022541156293,-1.0471975401234914,1.47433676525463e-09,-0.134300207627801,-0.00550049261306278,1.72973210216061e-08,1.31859988206084e-09,,,,,,,,,-0.0590391181758873,0.0590391014010045,2.47159155726054e-13,-0.0590391023123193,-0.0078680580998165,-1.95014264472373e-10,0.059039123923014,4.95889556603232e-10
right,-0.7853981633974483,0.16820000000000007,-0.6171981633974482,0.9535981633974484,-0.7853981633628165,0.16819999757162152,1.1068224559096507e-08,-2.4283785537981828e-09,-0.1130453192302,-0.113045321732622,0.15987022538762446,-0.7853981523292237,1.47433676525463e-09,-0.134300207627801,-0.00550049261864134,1.85019426312103e-08,1.31859990981642e-09,,,,,,,,,-0.0590391179124183,0.0590391011374692,1.39806919253373e-13,-0.0590391020486659,-0.00786805806335577,-1.56290338774701e-10,0.0590391236597068,-5.64536167168443e-12
right,-0.5235987755982987,0.16820000000000007,-0.35539877559829863,0.6917987755982988,-0.5235987755693381,0.16819999746897402,1.1062786908766498e-08,-2.5310260554078923e-09,-0.079935111154415,-0.138451677365333,0.15987022537215284,-0.5235987645355118,1.47433676525463e-09,-0.134300207627801,-0.00550049262224698,1.92804196261935e-08,1.31859989593863e-09,,,,,,,,,-0.0590391177421297,0.0590391009671377,6.36705656711155e-14,-0.0590391018782569,-0.00786805803978984,-1.30279979595504e-10,0.0590391234895203,-3.57853929631543e-10
right,-0.2617993877991496,0.16820000000000007,-0.0935993877991495,0.42999938779914965,-0.26179938777622236,0.16819999742188463,1.105679520163605e-08,-2.5781154433524023e-09,-0.041377457361888,-0.154422779992265,0.1598702253650577,-0.2617993767423544,1.47433676525463e-09,-0.134300207627801,-0.00550049262390038,1.96371116369729e-08,1.31859989593863e-09,,,,,,,,,-0.0590391176640434,0.0590391008890319,1.88794991420399e-14,-0.0590391018001144,-0.00786805802898384,-1.17042763211117e-10,0.059039123411477,-5.61040884030901e-10
right,0.0,0.16820000000000007,0.16820000000000007,0.16820000000000007,1.653649439603555e-11,0.1681999974299605,1.1050264357421771e-08,-2.5700395700489764e-09,1.76660825317799e-09,-0.15987022536628,0.15987022536628,1.1050264357421771e-08,1.47433676525463e-09,-0.134300207627801,-0.00550049262361551,1.95743399603046e-08,1.31859989593863e-09,,,,,,,,,-0.0590391176775007,0.059039100902493,5.50953085752561e-15,-0.0590391018135792,-0.00786805803084656,-1.16663159345733e-10,0.0590391234249193,-6.15256268457711e-10
right,0.2617993877991496,0.16820000000000007,0.42999938779914965,-0.0935993877991495,0.2617993878089464,0.1681999974936686,1.1043196523896626e-08,-2.5063314756934574e-09,0.0413774607774341,-0.154422779088288,0.15987022537589135,0.2617993988423461,1.47433676525463e-09,-0.134300207627801,-0.00550049262137582,1.90891073536887e-08,1.31859988206084e-09,,,,,,,,,-0.0590391177832824,0.0590391010083019,2.36234569209827e-14,-0.0590391019194329,-0.00786805804548614,-1.29252463226315e-10,0.0590391235306268,-5.20224522510174e-10
right,0.5235987755982987,0.16820000000000007,0.6917987755982988,-0.35539877559829863,0.523598775600999,0.168199997612979,1.103558056048115e-08,-2.3870210807963588e-09,0.0799351142248382,-0.13845167561772,0.1598702253938872,0.5235987866338793,1.47433676525463e-09,-0.134300207627801,-0.00550049261718235,1.81795137519233e-08,1.31859988206084e-09,,,,,,,,,-0.0590391179813345,0.0590391012064065,7.32284032118196e-14,-0.0590391021176259,-0.00786805807289588,-1.54948329162804e-10,0.0590391237285435,-2.756436472551e-10
right,0.7853981633974478,0.16820000000000007,0.953598163397448,-0.6171981633974477,0.785398163392692,0.168199997787859,1.102742286374081e-08,-2.212141081425756e-09,0.113045321751087,-0.11304531925789,0.159870225420261,0.7853981744248707,1.47433676525463e-09,-0.134300207627801,-0.00550049261103672,1.6844548708386e-08,1.31859988206084e-09,,,,,,,,,-0.0590391182715816,0.0590391014967316,1.54346014076436e-13,-0.059039102408083,-0.00786805811306554,-1.93918907291134e-10,0.0590391240185959,1.19074358254243e-10
right,1.0471975511965974,0.16820000000000007,1.2153975511965975,-0.8789975511965973,1.047197551184026,0.16819999801880398,1.1018733703238581e-08,-1.981196096068061e-09,0.138451677433634,-0.079935111201981,0.15987022545508625,1.0471975622153311,1.47433676525463e-09,-0.134300207627801,-0.00550049260292161,1.50808131402198e-08,1.31859988206084e-09,,,,,,,,,-0.0590391186548413,0.0590391018800943,2.66953246813512e-13,-0.0590391027916217,-0.00786805816610799,-2.46358619252052e-10,0.0590391244016031,6.64757938706074e-10
right,1.3089969389957474,0.16820000000000007,1.4771969389957476,-1.1407969389957473,1.308996938975005,0.168199998306525,1.1009514411242094e-08,-1.6934750823871525e-09,0.154422780119175,-0.0413774574037188,0.15987022549846996,1.3089969500052618,1.47433676525463e-09,-0.134300207627801,-0.00550049259281233,1.28832176501871e-08,1.31859988206084e-09,,,,,,,,,-0.0590391191322825,0.0590391023576635,4.10990141213955e-13,-0.0590391032694098,-0.00786805823218456,-3.12489081588399e-10,0.0590391248787341,1.36248664525652e-09
right,1.5707963267948966,0.16820000000000007,1.7389963267948967,-1.4025963267948964,1.57079632676564,0.16819999865204993,1.099976554286286e-08,-1.3479501403956817e-09,0.159870225550567,1.7585349726446e-09,0.159870225550567,1.570796337794662,1.47433676525463e-09,-0.134300207627801,-0.00550049258067257,1.02447049368855e-08,1.31859989593863e-09,,,,,,,,,-0.0590391197056184,0.0590391029311522,5.86313826081651e-13,-0.0590391038431613,-0.00786805831153245,-3.92554868943324e-10,0.059039125451701,2.21348335030615e-09
right,1.8325957145940457,0.16820000000000007,2.000795714594046,-1.6643957145940456,1.8325957145559202,0.16819999905657002,1.0989481324941153e-08,-9.43430056299377e-10,0.154422779318146,0.0413774608301339,0.15987022561155684,1.832595725583527,1.47433676525463e-09,-0.134300207627801,-0.0055004925664604,7.15664546284511e-09,1.31859990981642e-09,,,,,,,,,-0.0590391203768325,0.059039103602544,7.92758796657422e-13,-0.0590391045148595,-0.00786805840442547,-4.86831654167177e-10,0.0590391261224868,3.21921543276805e-09
right,2.0943951023931957,0.16820000000000007,2.262595102393196,-1.9261951023931956,2.09439510234584,0.16819999952133002,1.0978655318183428e-08,-4.786700480430284e-10,0.138451675871461,0.0799351143608272,0.15987022568162784,2.094395113371851,1.47433676525463e-09,-0.134300207627801,-0.0055004925501323,3.61577721720543e-09,1.31859990981642e-09,,,,,,,,,-0.0590391211479793,0.0590391043738942,1.03000692895536e-12,-0.0590391052865609,-0.00786805851114854,-5.9562979465001e-10,0.059039126893146,4.38152443773236e-09
right,2.356194490192345,0.16820000000000007,2.524394490192345,-2.1879944901923447,2.3561944901354046,0.16820000004777502,1.0967287078500476e-08,4.777495066221604e-11,0.113045319505625,0.113045321985226,0.15987022576099735,2.356194501159632,1.47433676525463e-09,-0.134300207627801,-0.0055004925316374,5.76381485730782e-10,1.31859989593863e-09,,,,,,,,,-0.0590391220214649,0.0590391052476087,1.29778773155368e-12,-0.0590391061606711,-0.0078680586320338,-7.19279495286568e-10,0.0590391277660817,5.7022082364113e-09
right,2.617993877991494,0.16820000000000007,2.786193877991494,-2.449793877991494,2.61799387792463,0.168200000638,1.0955362839126792e-08,6.37999930663824e-10,0.0799351114082026,0.138451677770558,0.15987022584998178,2.617993888946857,1.47433676525463e-09,-0.134300207627801,-0.00550049251090163,4.90911361810012e-09,1.31859989593863e-09,,,,,,,,,-0.0590391230007844,0.0590391062271832,1.5955348725426e-12,-0.0590391071406879,-0.00786805876756524,-8.58138858857988e-10,0.0590391287447852,7.18291827585207e-09
right,2.879793265790643,0.16820000000000007,3.0479932657906432,-2.711593265790643,2.879793265713495,0.16820000129356494,1.094287194192134e-08,1.2935648663336963e-09,0.0413774575305686,0.15442278055142,0.15987022594881772,2.879793276733515,1.47433676525463e-09,-0.134300207627801,-0.00550049248787012,9.90609213776264e-09,1.31859989593863e-09,,,,,,,,,-0.0590391240885352,0.0590391073152156,1.9226620321761e-12,-0.0590391082292087,-0.00786805891810177,-1.01260562372199e-09,0.0590391298318537,8.82590667673838e-09
right,3.141592653589793,0.16820000000000007,3.3097926535897932,-2.973392653589793,3.14159265350201,0.16820000201622998,1.0929794203709824e-08,2.0162299052550736e-09,-1.7473485504349e-09,0.159870226057773,0.159870226057773,-3.1415926426599996,1.47433676525463e-09,-0.134300207627801,-0.00550049246248052,1.54114046364389e-08,1.31859989593863e-09,,,,,,,,,-0.0590391252876557,0.0590391085146459,2.27836413951992e-12,-0.0590391094291764,-0.00786805908405077,-1.18309193637144e-09,0.0590391310302181,1.06332014595736e-08
